row_id,order_id,order_date,ship_date,ship_mode,customer_id,full_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,email,phone_number,date_of_birth,card_number,card_expiry,cvv
7425,CA-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,bruce.stewart@hotmail.com,829-745-6274x337,1979-07-12,6348754632639464,07/28,825
7426,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,logan.currie@hotmail.com,001-895-572-7060x64301,1990-06-08,4570934930423950,04/27,438
7427,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,logan.currie@hotmail.com,001-895-572-7060x64301,1990-06-08,4570934930423950,04/27,438
7428,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.3721,mark.haberlin@gmail.com,757.990.3861x562,2000-04-11,5894246949016107,11/29,922
7429,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156,mark.haberlin@gmail.com,757.990.3861x562,2000-04-11,5894246949016107,11/29,922
7430,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504,mark.haberlin@gmail.com,757.990.3861x562,2000-04-11,5894246949016107,11/29,922
7431,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16.0,4,0.0,7.68,mark.haberlin@gmail.com,757.990.3861x562,2000-04-11,5894246949016107,11/29,922
7432,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.4942,mark.haberlin@gmail.com,757.990.3861x562,2000-04-11,5894246949016107,11/29,922
7433,CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,roger.demir@yahoo.com,+1-323-796-3439x7588,2007-07-29,6277756813411801,03/30,299
7434,CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,roger.demir@yahoo.com,+1-323-796-3439x7588,2007-07-29,6277756813411801,03/30,299
7435,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,bart.pistole@hotmail.com,(547)709-5400,1973-07-15,5098327464863521,11/28,697
7436,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,bart.pistole@hotmail.com,(547)709-5400,1973-07-15,5098327464863521,11/28,697
7437,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,bart.pistole@hotmail.com,(547)709-5400,1973-07-15,5098327464863521,11/28,697
7438,CA-2014-165568,2/15/2014,2/19/2014,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,barry.französisch@hotmail.com,453-962-2177x349,1998-12-15,4932647866667008,06/29,163
7439,CA-2015-145457,3/24/2015,3/27/2015,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.132,cathy.prescott@yahoo.com,001-457-299-6403,1970-02-27,6898342565163784,10/29,591
7440,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,janet.lee@gmail.com,345.918.6088,1959-12-30,4909843167192474,02/28,894
7441,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,janet.lee@gmail.com,345.918.6088,1959-12-30,4909843167192474,02/28,894
7442,CA-2015-120446,11/16/2015,11/18/2015,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.694,john.grady@yahoo.com,8009224284,2006-05-20,5201710164788095,05/28,192
7443,CA-2014-109932,12/9/2014,12/11/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,victoria.pisteka@yahoo.com,(862)311-0019x3152,1966-05-15,4092713902943834,05/29,583
7444,CA-2014-109932,12/9/2014,12/11/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,victoria.pisteka@yahoo.com,(862)311-0019x3152,1966-05-15,4092713902943834,05/29,583
7445,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,1,0.2,1.8144,ross.devincentis@hotmail.com,+1-330-671-8251x507,1976-02-01,4631597621057555,12/28,193
7446,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,ross.devincentis@hotmail.com,+1-330-671-8251x507,1976-02-01,4631597621057555,12/28,193
7447,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,ross.devincentis@hotmail.com,+1-330-671-8251x507,1976-02-01,4631597621057555,12/28,193
7448,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,ross.devincentis@hotmail.com,+1-330-671-8251x507,1976-02-01,4631597621057555,12/28,193
7449,CA-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,michelle.huthwaite@yahoo.com,400-455-8255,1973-12-26,4590160826978733,10/28,216
7450,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2,3.2214,sanjit.jacobs@yahoo.com,242-903-9812,1972-03-01,5337283868416494,04/29,811
7451,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,sanjit.jacobs@yahoo.com,242-903-9812,1972-03-01,5337283868416494,04/29,811
7452,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,sanjit.jacobs@yahoo.com,242-903-9812,1972-03-01,5337283868416494,04/29,811
7453,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,sanjit.jacobs@yahoo.com,242-903-9812,1972-03-01,5337283868416494,04/29,811
7454,CA-2017-134796,6/25/2017,7/1/2017,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,fred.mcmath@yahoo.com,760-948-0632,1977-12-05,4802993139724841,10/28,643
7455,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.248,4,0.2,3.1212,katherine.hughes@gmail.com,+1-576-374-1534x243,1979-06-05,6723383600506286,09/29,607
7456,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,katherine.hughes@gmail.com,+1-576-374-1534x243,1979-06-05,6723383600506286,09/29,607
7457,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0.0,148.1064,lauren.leatherbury@yahoo.com,(820)417-6233x8968,1961-07-05,4513610917024108,02/28,107
7458,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0.0,4.57,lauren.leatherbury@yahoo.com,(820)417-6233x8968,1961-07-05,4513610917024108,02/28,107
7459,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0.0,119.686,lauren.leatherbury@yahoo.com,(820)417-6233x8968,1961-07-05,4513610917024108,02/28,107
7460,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.5824,lauren.leatherbury@yahoo.com,(820)417-6233x8968,1961-07-05,4513610917024108,02/28,107
7461,US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,andy.reiter@yahoo.com,837-211-0972,1952-12-03,6265126676598254,01/28,985
7462,US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0.0,24.2696,andy.reiter@yahoo.com,837-211-0972,1952-12-03,6265126676598254,01/28,985
7463,CA-2015-138485,2/27/2015,3/1/2015,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.838,nora.paige@yahoo.com,(390)525-5571,1966-12-03,4053586538452168,12/30,558
7464,CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,liz.preis@hotmail.com,692-301-5959x452,1959-08-10,5723314672797574,03/26,543
7465,CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0.0,15.408,liz.preis@hotmail.com,692-301-5959x452,1959-08-10,5723314672797574,03/26,543
7466,CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,liz.preis@hotmail.com,692-301-5959x452,1959-08-10,5723314672797574,03/26,543
7467,CA-2016-138282,5/19/2016,5/23/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,0.0,23.7168,anna.häberlin@hotmail.com,861-565-8529x430,1974-01-06,6288234528011276,03/27,844
7468,CA-2017-148985,11/11/2017,11/15/2017,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0.0,11.8728,thomas.brumley@hotmail.com,974.340.9930,2007-09-03,5354187759676350,08/28,196
7469,CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0.0,7.0218,alex.avila@hotmail.com,5076991899,1993-09-01,5482088157621766,04/27,390
7470,CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,alex.avila@hotmail.com,5076991899,1993-09-01,5482088157621766,04/27,390
7471,CA-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7,-2.8608,ann.chong@gmail.com,+1-804-676-3268x9915,1984-10-11,5774391601460114,05/26,137
7472,CA-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,ann.chong@gmail.com,+1-804-676-3268x9915,1984-10-11,5774391601460114,05/26,137
7473,CA-2016-139997,7/1/2016,7/3/2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0.0,449.985,eugene.moren@hotmail.com,950.352.6005x4862,1961-10-02,4703807539219112,10/30,334
7474,CA-2016-109652,4/10/2016,4/15/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,quincy.jones@gmail.com,(370)524-7492,1990-09-26,6230541613689688,11/28,368
7475,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,maria.etezadi@gmail.com,593.650.7640,1998-06-30,5905835624746742,08/28,647
7476,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0.0,274.491,maria.etezadi@gmail.com,593.650.7640,1998-06-30,5905835624746742,08/28,647
7477,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.0,1.4796,maria.etezadi@gmail.com,593.650.7640,1998-06-30,5905835624746742,08/28,647
7478,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0.0,113.6742,maria.etezadi@gmail.com,593.650.7640,1998-06-30,5905835624746742,08/28,647
7479,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0.0,204.1092,maria.etezadi@gmail.com,593.650.7640,1998-06-30,5905835624746742,08/28,647
7480,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0.0,0.3112,maria.etezadi@gmail.com,593.650.7640,1998-06-30,5905835624746742,08/28,647
7481,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0.0,3.0084,maria.etezadi@gmail.com,593.650.7640,1998-06-30,5905835624746742,08/28,647
7482,CA-2016-124583,9/1/2016,9/3/2016,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0.0,5.751,laurel.beltran@gmail.com,+1-216-848-9594,1962-08-19,6890971487009905,04/29,716
7483,CA-2014-113964,9/23/2014,9/30/2014,Standard Class,JP-16135,Julie Prescott,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2,6.924,julie.prescott@hotmail.com,+1-644-861-3861,1987-02-07,5605089396188550,12/27,320
7484,CA-2014-129938,12/15/2014,12/17/2014,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,ed.braxton@gmail.com,001-290-846-7316,1965-12-28,6467383873765400,10/29,763
7485,CA-2017-135111,12/28/2017,1/2/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,2.48,1,0.0,0.868,christopher.schild@hotmail.com,338.762.8788x04596,1981-02-08,5024100586374216,04/28,605
7486,CA-2017-135111,12/28/2017,1/2/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5,0.0,12.691,christopher.schild@hotmail.com,338.762.8788x04596,1981-02-08,5024100586374216,04/28,605
7487,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,29.9,5,0.0,14.651,peter.mcvee@gmail.com,001-751-544-4266x027,2007-10-29,5661626450011605,09/26,857
7488,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793,peter.mcvee@gmail.com,001-751-544-4266x027,2007-10-29,5661626450011605,09/26,857
7489,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.164,4,0.3,-105.3164,peter.mcvee@gmail.com,001-751-544-4266x027,2007-10-29,5661626450011605,09/26,857
